benchmark,construction_rule,existing_generation_available,forced_islanding,load_requirement_kw,name,patch_id,payload_name,pcc_available,pv_available,restoration_mode,shared_first_stage_variables,source_contingency
pglib_case30_ieee,Published nominal active load and all listed components in service.,True,False,11700.0,normal,pglib_case30_ieee__patch_14__19-20,pglib_case30_ieee__pglib_case30_ieee__patch_14__19-20.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
pglib_case30_ieee,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,11700.0,renewable_shortfall,pglib_case30_ieee__patch_14__19-20,pglib_case30_ieee__pglib_case30_ieee__patch_14__19-20.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
pglib_case30_ieee,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,11700.0,demand_surge,pglib_case30_ieee__patch_14__19-20,pglib_case30_ieee__pglib_case30_ieee__patch_14__19-20.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=11700_kw
pglib_case30_ieee,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,11700.0,pcc_loss,pglib_case30_ieee__patch_14__19-20,pglib_case30_ieee__pglib_case30_ieee__patch_14__19-20.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",branch_22_18_19
pglib_case30_ieee,Published generator contingency when available; otherwise the patch's zero native generation is retained.,False,False,11700.0,local_generator_loss,pglib_case30_ieee__patch_14__19-20,pglib_case30_ieee__pglib_case30_ieee__patch_14__19-20.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",deterministic_n_1_generator_0
pglib_case30_ieee,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,11700.0,forced_islanding,pglib_case30_ieee__patch_14__19-20,pglib_case30_ieee__pglib_case30_ieee__patch_14__19-20.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_22_18_19,branch_24_10_20"
pglib_case30_ieee,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,11700.0,restoration,pglib_case30_ieee__patch_14__19-20,pglib_case30_ieee__pglib_case30_ieee__patch_14__19-20.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",deterministic_n_1_branch_0_1_2
pglib_case30_ieee,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,11700.0,combined_high_stress,pglib_case30_ieee__patch_14__19-20,pglib_case30_ieee__pglib_case30_ieee__patch_14__19-20.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_22_18_19,branch_24_10_20;deterministic_n_1_generator_0"
arpae_go_network_01o_020,Published nominal active load and all listed components in service.,True,False,120153.0,normal,arpae_go_network_01o_020__patch_01__320-321,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
arpae_go_network_01o_020,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,120153.0,renewable_shortfall,arpae_go_network_01o_020__patch_01__320-321,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
arpae_go_network_01o_020,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,120153.0,demand_surge,arpae_go_network_01o_020__patch_01__320-321,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=120153_kw
arpae_go_network_01o_020,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,120153.0,pcc_loss,arpae_go_network_01o_020__patch_01__320-321,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",branch_242_320_1
arpae_go_network_01o_020,Published generator contingency when available; otherwise the patch's zero native generation is retained.,False,False,120153.0,local_generator_loss,arpae_go_network_01o_020__patch_01__320-321,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",G_000009EASTOVER22U1
arpae_go_network_01o_020,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,120153.0,forced_islanding,arpae_go_network_01o_020__patch_01__320-321,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_242_320_1,branch_276_320_1"
arpae_go_network_01o_020,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,120153.0,restoration,arpae_go_network_01o_020__patch_01__320-321,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",L_000003COLUMBIA110-000479RIDGEWAY10C1
arpae_go_network_01o_020,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,120153.0,combined_high_stress,arpae_go_network_01o_020__patch_01__320-321,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_242_320_1,branch_276_320_1;G_000009EASTOVER22U1"
arpae_go_network_01o_020,Published nominal active load and all listed components in service.,True,False,118776.0,normal,arpae_go_network_01o_020__patch_02__21-22,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
arpae_go_network_01o_020,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,118776.0,renewable_shortfall,arpae_go_network_01o_020__patch_02__21-22,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
arpae_go_network_01o_020,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,118776.0,demand_surge,arpae_go_network_01o_020__patch_02__21-22,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=118776_kw
arpae_go_network_01o_020,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,118776.0,pcc_loss,arpae_go_network_01o_020__patch_02__21-22,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",branch_21_112_1
arpae_go_network_01o_020,Published generator contingency when available; otherwise the patch's zero native generation is retained.,False,False,118776.0,local_generator_loss,arpae_go_network_01o_020__patch_02__21-22,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",G_000009EASTOVER22U1
arpae_go_network_01o_020,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,118776.0,forced_islanding,arpae_go_network_01o_020__patch_02__21-22,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_21_112_1,branch_21_196_1"
arpae_go_network_01o_020,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,118776.0,restoration,arpae_go_network_01o_020__patch_02__21-22,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",L_000003COLUMBIA110-000479RIDGEWAY10C1
arpae_go_network_01o_020,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,118776.0,combined_high_stress,arpae_go_network_01o_020__patch_02__21-22,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_21_112_1,branch_21_196_1;G_000009EASTOVER22U1"
arpae_go_network_01o_020,Published nominal active load and all listed components in service.,True,False,105987.0,normal,arpae_go_network_01o_020__patch_03__3-4,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
arpae_go_network_01o_020,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,105987.0,renewable_shortfall,arpae_go_network_01o_020__patch_03__3-4,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
arpae_go_network_01o_020,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,105987.0,demand_surge,arpae_go_network_01o_020__patch_03__3-4,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=105987_kw
arpae_go_network_01o_020,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,105987.0,pcc_loss,arpae_go_network_01o_020__patch_03__3-4,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",branch_3_479_1
arpae_go_network_01o_020,Published generator contingency when available; otherwise the patch's zero native generation is retained.,False,False,105987.0,local_generator_loss,arpae_go_network_01o_020__patch_03__3-4,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",G_000009EASTOVER22U1
arpae_go_network_01o_020,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,105987.0,forced_islanding,arpae_go_network_01o_020__patch_03__3-4,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_3_479_1,branch_62_3_1"
arpae_go_network_01o_020,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,105987.0,restoration,arpae_go_network_01o_020__patch_03__3-4,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",L_000003COLUMBIA110-000479RIDGEWAY10C1
arpae_go_network_01o_020,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,105987.0,combined_high_stress,arpae_go_network_01o_020__patch_03__3-4,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_3_479_1,branch_62_3_1;G_000009EASTOVER22U1"
arpae_go_network_01o_020,Published nominal active load and all listed components in service.,True,False,100071.0,normal,arpae_go_network_01o_020__patch_04__228-474,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
arpae_go_network_01o_020,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,100071.0,renewable_shortfall,arpae_go_network_01o_020__patch_04__228-474,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
arpae_go_network_01o_020,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,100071.0,demand_surge,arpae_go_network_01o_020__patch_04__228-474,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=100071_kw
arpae_go_network_01o_020,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,100071.0,pcc_loss,arpae_go_network_01o_020__patch_04__228-474,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",branch_166_228_1
arpae_go_network_01o_020,Published generator contingency when available; otherwise the patch's zero native generation is retained.,False,False,100071.0,local_generator_loss,arpae_go_network_01o_020__patch_04__228-474,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",G_000009EASTOVER22U1
arpae_go_network_01o_020,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,100071.0,forced_islanding,arpae_go_network_01o_020__patch_04__228-474,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_166_228_1,branch_228_468_1,branch_229_228_1,branch_417_474_1"
arpae_go_network_01o_020,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,100071.0,restoration,arpae_go_network_01o_020__patch_04__228-474,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",L_000003COLUMBIA110-000479RIDGEWAY10C1
arpae_go_network_01o_020,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,100071.0,combined_high_stress,arpae_go_network_01o_020__patch_04__228-474,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_166_228_1,branch_228_468_1,branch_229_228_1,branch_417_474_1;G_000009EASTOVER22U1"
arpae_go_network_01o_020,Published nominal active load and all listed components in service.,True,False,119978.0,normal,arpae_go_network_01o_020__patch_05__485-499,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
